Longitude,Longitude_imp,Latitude,Latitude_imp,Year,Year_imp,Month,Month_imp,Day,Day_imp
-88.282841,0,42.449321,0,2025,0,10,0,11,0
-82.349023,0,29.644928,0,2025,0,9,0,27,0
-93.282556,0,45.041211,0,2025,0,1,0,17,0
-118.02359,0,34.105222,0,2025,0,10,0,22,0
-119.823343,0,37.529175,0,2025,0,10,0,29,0
-81.536259,0,28.793633,0,2025,0,11,0,1,0
-74.917703,0,40.206992,0,2025,0,10,0,21,0
-82.173163,0,28.471153,0,2025,0,9,0,24,0
-74.918053,0,40.207291,0,2025,0,10,0,31,0
-118.339333,0,33.941769,0,2025,0,11,0,2,0
-83.652207,0,40.830744,0,2025,0,7,0,25,0
-90.724928,0,29.596024,0,2025,0,10,0,28,0
-96.598337,0,33.64817,0,2025,0,10,0,17,0
-97.734471,0,30.282593,0,2025,0,9,0,6,0
-82.34933,0,29.641564,0,2025,0,9,0,26,0
-75.942614,0,40.281748,0,2025,0,5,0,17,0
-93.253334,0,44.939802,0,2025,0,10,0,30,0
-119.982319,0,37.469146,0,2025,0,10,0,21,0
-88.230254,0,42.539554,0,2025,0,10,0,10,0
-77.145343,0,39.183899,0,2025,0,10,0,8,0
-121.804087,0,37.334422,0,2025,0,10,0,25,0
-84.578547,0,39.700513,0,2025,0,9,0,12,0
-77.124921,0,39.160172,0,2025,0,10,0,16,0
-121.89572,0,37.44702,0,2025,0,10,0,26,0
-77.59077,0,43.167596,0,2025,0,10,0,23,0
-77.065054,0,39.150503,0,2025,0,10,0,20,0
-121.896289,0,37.451495,0,2025,0,10,0,24,0
-121.896328,0,37.451491,0,2025,0,10,0,27,0
-122.023428,0,37.419445,0,2025,0,10,0,28,0
-91.995495,0,30.210435,0,2025,0,10,0,22,0
-75.957951,0,41.320555,0,2025,0,10,0,30,0
-97.118424,0,31.54272,0,2025,0,11,0,2,0
-118.114528,0,34.009722,0,2025,0,10,0,26,0
-78.929644,0,35.966503,0,2025,0,10,0,25,0
-75.494587,0,39.261539,0,2015,0,3,0,29,0
-118.042235,0,34.09705,0,2025,0,10,0,27,0
-78.925731,0,35.967969,0,2025,0,10,0,29,0
-81.36091,0,28.661267,0,2025,0,10,0,9,0
-119.920223,0,37.564732,0,2025,0,10,0,24,0
-82.176796,0,36.617462,0,2025,0,10,0,26,0
-80.586113,0,40.671312,0,2025,0,10,0,23,0
-121.896134,0,37.451455,0,2025,0,10,0,25,0
-87.688231,0,30.253144,0,2025,0,10,0,31,0
-77.09452,0,39.168873,0,2025,0,10,0,12,0
-81.170869,0,31.979185,0,2025,0,3,0,17,0
-119.911128,0,37.406806,0,2025,0,10,0,17,0
-89.574504,0,40.723313,0,2025,0,10,0,31,0
-82.345812,0,29.64964,0,2025,0,10,0,29,0
-75.229461,0,43.137697,0,2025,0,10,0,8,0
-88.392056,0,42.413789,0,2025,0,10,0,7,0
-121.208307,0,38.848207,0,2025,0,9,0,8,0
-74.917765,0,40.20663,0,2025,0,10,0,21,0
-117.931555,0,33.809903,0,2025,0,10,0,21,0
-106.496613,0,31.770478,0,2025,0,10,0,22,0
-112.246703,0,33.467517,0,2024,0,5,0,9,0
-122.040467,0,37.336303,0,2025,0,10,0,19,0
-74.917775,0,40.206853,0,2025,0,10,0,21,0
-88.238716,0,42.445923,0,2025,0,10,0,5,0
-95.907213,0,33.241914,0,2025,0,11,0,2,0
-95.224416,0,38.959719,0,2010,0,5,0,1,0
-103.712744,0,30.965944,0,2025,0,10,0,25,0
-80.372033,0,25.75992,0,2025,0,10,0,30,0
-75.025715,0,40.118562,0,2025,0,10,0,26,0
-121.896165,0,37.451493,0,2025,0,10,0,26,0
-77.268873,0,38.928916,0,2021,0,11,0,4,0
-83.457265,0,39.87962,0,2025,0,10,0,26,0
-121.760327,0,37.299907,0,2025,0,10,0,27,0
-119.925465,0,37.527074,0,2025,0,10,0,23,0
-75.177456,0,39.929972,0,2025,0,10,0,25,0
-74.917893,0,40.207073,0,2025,0,10,0,21,0
-122.742982,0,45.442468,0,2025,0,5,0,28,0
-121.341645,0,38.239645,0,2023,0,5,0,8,0
-81.195787,0,28.600153,0,2025,0,10,0,28,0
-96.573317,0,39.179454,0,2025,0,10,0,25,0
-106.502695,0,31.767705,0,2025,0,10,0,16,0
-82.521163,0,37.47907,0,2025,0,10,0,16,0
-83.963152,0,40.287657,0,2025,0,10,0,10,0
-87.67343,0,42.010228,0,2025,0,10,0,14,0
-89.955207,0,30.022709,0,2025,0,10,0,15,0
-81.216208,0,28.59692,0,2025,0,10,0,9,0
-81.200997,0,28.601313,0,2025,0,10,0,17,0
-81.199895,0,28.602278,0,2025,0,10,0,16,0
-122.640253,0,45.594492,0,2025,0,10,0,15,0
-80.133392,0,32.810847,0,2025,0,10,0,14,0
-88.602635,0,42.351617,0,2020,0,9,0,5,0
-117.034852,0,32.608819,0,2025,0,10,0,16,0
-115.057115,0,36.04616,0,2025,0,10,0,2,0
-75.958061,0,41.320604,0,2025,0,10,0,16,0
-74.291367,0,40.597817,0,2025,0,10,0,21,0
-82.027373,0,29.163268,0,2025,0,10,0,19,0
-122.926427,0,45.567928,0,2025,0,10,0,10,0
-81.168826,0,31.989651,0,2025,0,10,0,14,0
-77.257121,0,38.777886,0,2025,0,10,0,20,0
-89.954761,0,30.022956,0,2025,0,10,0,19,0
-96.489194,0,30.156125,0,2025,0,10,0,18,0
-83.193725,0,35.3068,0,2025,0,10,0,16,0
-81.848817,0,36.139081,0,2025,0,10,0,20,0
-82.007141,0,30.831484,0,2025,0,10,0,19,0
-156.46785,0,20.892505,0,2025,0,10,0,16,0
-73.966953,0,40.659078,0,2025,0,10,0,15,0
-157.9458,0,21.383542,0,2025,0,10,0,18,0
-111.734976,0,33.36117,0,2025,0,10,0,11,0
-82.816586,0,36.270084,0,2025,0,10,0,21,0
-106.500603,0,42.949658,0,2025,0,10,0,18,0
-77.151292,0,38.815247,0,2024,0,10,0,18,0
-121.901808,0,37.274634,0,2025,0,10,0,20,0
-73.97679,0,40.854051,0,2025,0,10,0,15,0
-118.324355,0,33.340644,0,2025,0,9,0,4,0
-106.506126,0,31.769553,0,2025,0,1,0,25,0
-89.954775,0,30.022959,0,2025,0,10,0,19,0
-79.93975,0,35.797992,0,2025,0,10,0,11,0
-78.457803,0,42.528794,0,2025,0,10,0,6,0
-78.396457,0,37.299471,0,2025,0,10,0,20,0
-121.824478,0,37.243217,0,2025,0,10,0,12,0
-89.340369,0,35.162576,0,2025,0,8,0,28,0
-76.585529,0,40.986315,0,2025,0,10,0,19,0
-84.546942,0,39.60126,0,2025,0,10,0,20,0
-81.168586,0,31.989361,0,2025,0,10,0,14,0
-155.88681,0,19.913868,0,2025,0,10,0,19,0
-84.931724,0,39.958358,0,2025,0,10,0,14,0
-73.83338,0,40.746128,0,2025,0,9,0,19,0
-84.515647,0,39.125431,0,2025,0,9,0,11,0
-88.084753,0,41.618717,0,2025,0,10,0,13,0
-112.161736,0,33.607987,0,2025,0,9,0,10,0
-97.773232,0,31.053007,0,2025,0,10,0,14,0
-85.498927,0,40.452733,0,2025,0,10,0,20,0
-78.314833,0,35.838753,0,2025,0,10,0,17,0
-87.361195,0,34.00947,0,2025,0,10,0,18,0
-97.024048,0,30.201259,0,2025,0,8,0,23,0
-74.186674,0,40.573946,0,2025,0,9,0,24,0
-73.978887,0,40.852673,0,2025,0,10,0,18,0
-121.9047,0,37.280444,0,2025,0,10,0,20,0
-83.226607,0,33.059991,0,2025,0,10,0,20,0
-81.16901,0,31.989425,0,2025,0,10,0,14,0
-95.727152,0,29.852288,0,2025,0,10,0,7,0
-82.432842,0,28.070237,0,2025,0,10,0,14,0
-81.603233,0,30.350912,0,2025,0,10,0,6,0
-82.341381,0,29.644581,0,2025,0,10,0,6,0
-121.754674,0,38.561587,0,2025,0,9,0,20,0
-121.805533,0,37.706987,0,2025,0,10,0,15,0
-81.200769,0,28.601385,0,2025,0,10,0,16,0
-85.501834,0,40.455204,0,2025,0,10,0,14,0
-83.963152,0,40.287657,0,2025,0,10,0,13,0
-81.168622,0,31.989263,0,2025,0,10,0,14,0
-82.343839,0,29.650642,0,2025,0,10,0,4,0
-121.896126,0,37.451396,0,2025,0,10,0,17,0
-74.094947,0,40.581878,0,2025,0,10,0,18,0
-71.143943,0,41.671304,0,2025,0,2,0,9,0
-83.963152,0,40.287657,0,2025,0,10,0,9,0
-83.965562,0,40.287935,0,2025,0,10,0,17,0
-93.182396,0,44.459471,0,2024,0,12,0,3,0
-117.036374,0,32.699422,0,2025,0,10,0,13,0
-111.035223,0,31.764494,0,2025,0,10,0,16,0
-84.27785,0,33.729244,0,2025,0,9,0,27,0
-83.963152,0,40.287657,0,2025,0,10,0,18,0
-95.727152,0,29.852288,0,2025,0,10,0,8,0
-85.498953,0,40.452708,0,2025,0,10,0,20,0
-85.962558,0,31.799102,0,2025,0,9,0,23,0
-94.703815,0,37.403772,0,2025,0,10,0,19,0
-76.68995,0,39.265067,0,2025,0,10,0,7,0
-71.954475,0,42.337897,0,2024,0,12,0,25,0
-92.813843,0,45.281064,0,2025,0,10,0,19,0
-159.59491,0,22.186301,0,2024,0,9,0,4,0
-81.16882,0,31.989845,0,2025,0,10,0,14,0
-84.310943,0,39.826879,0,2025,0,10,0,20,0
-75.257758,0,39.977713,0,2025,0,10,0,19,0
-81.168744,0,31.989615,0,2025,0,10,0,14,0
-156.455108,0,20.734122,0,2025,0,10,0,16,0
-92.813843,0,45.281064,0,2025,0,10,0,19,0
-74.000452,0,41.310489,0,2025,0,10,0,15,0
-122.01852,0,45.633894,0,2025,0,10,0,10,0
-105.970443,0,35.632028,0,2024,0,12,0,9,0
-74.54005,0,40.559546,0,2025,0,10,0,18,0
-97.31527,0,30.110495,0,2025,0,10,0,17,0
-82.342087,0,29.653112,0,2025,0,9,0,11,0
-70.53787,0,41.894744,0,2025,0,9,0,21,0
-94.783813,0,30.085731,0,2025,0,10,0,10,0
-82.547768,0,27.3661,0,2025,0,9,0,18,0
-98.707447,0,29.473018,0,2025,0,10,0,12,0
-74.487134,0,40.42067,0,2025,0,10,0,2,0
-111.855361,0,40.724442,0,2025,0,10,0,7,0
-115.344488,0,45.709312,0,2025,0,10,0,4,0
-85.187538,0,34.289137,0,2025,0,10,0,9,0
-98.095978,0,29.994898,0,2025,0,10,0,8,0
-105.173302,0,39.977856,0,2021,0,7,0,8,0
-95.757554,0,29.604086,0,2025,0,10,0,8,0
-82.531792,0,36.332595,0,2025,0,10,0,12,0
-95.313535,0,38.924109,0,2025,0,10,0,11,0
-111.862192,0,40.765111,0,2025,0,10,0,10,0
-73.067905,0,43.62998,0,2025,0,10,0,11,0
-121.896091,0,37.451381,0,2025,0,10,0,9,0
-79.907668,0,40.841578,0,2025,0,10,0,11,0
-80.323013,0,25.724198,0,2020,0,9,0,6,0
-74.450713,0,40.501038,0,2025,0,10,0,7,0
-82.408689,0,28.081098,0,2025,0,10,0,12,0
-121.89624,0,37.451411,0,2025,0,10,0,8,0
-81.543511,0,41.056375,0,2025,0,10,0,9,0
-81.238612,0,28.595709,0,2025,0,9,0,7,0
-79.582354,0,38.413863,0,2025,0,10,0,9,0
-84.322647,0,33.922411,0,2025,0,10,0,13,0
-121.89628,0,37.451366,0,2025,0,10,0,8,0
-73.108516,0,41.254394,0,2025,0,10,0,8,0
-75.958371,0,41.320501,0,2025,0,10,0,9,0
-73.833209,0,43.046892,0,2023,0,10,0,29,0
-79.960719,0,40.453027,0,2025,0,10,0,9,0
-82.531012,0,27.336465,0,2025,0,10,0,5,0
-87.638687,0,31.965005,0,2025,0,10,0,2,0
-75.19909,0,39.960831,0,2025,0,10,0,10,0
-81.542799,0,41.057352,0,2025,0,10,0,9,0
-78.120186,0,38.483223,0,2025,0,10,0,10,0
-76.480972,0,42.44793,0,2025,0,9,0,23,0
-95.291495,0,38.937556,0,2025,0,10,0,11,0
-70.539394,0,41.892425,0,2025,0,10,0,4,0
-96.550268,0,33.041231,0,2014,0,1,0,30,0
-91.524626,0,41.662963,0,2025,0,10,0,10,0
-70.510144,0,44.591495,0,2025,0,10,0,12,0
-97.877122,0,30.600661,0,2025,0,10,0,8,0
-81.30317,0,28.583288,0,2025,0,8,0,30,0
-111.855921,0,40.724435,0,2025,0,10,0,7,0
-70.895463,0,42.519747,0,2025,0,10,0,12,0
-76.78843,0,38.509023,0,2025,0,10,0,14,0
-74.917182,0,40.204933,0,2025,0,10,0,10,0
-122.229414,0,37.380577,0,2021,0,2,0,5,0
-85.048089,0,30.442942,0,2025,0,10,0,9,0
-83.608629,0,34.121134,0,2025,0,10,0,9,0
-79.418955,0,33.914335,0,2025,0,10,0,9,0
-78.12505,0,42.340714,0,2025,0,10,0,8,0
-84.497548,0,39.798461,0,2025,0,10,0,14,0
-111.904241,0,40.651939,0,2025,0,10,0,9,0
-95.317985,0,39.218452,0,2025,0,10,0,10,0
-111.850669,0,40.730003,0,2025,0,10,0,7,0
-80.343441,0,26.045891,0,2025,0,10,0,10,0
-95.231478,0,38.964067,0,2025,0,10,0,11,0
-75.913124,0,40.335655,0,2025,0,10,0,8,0
-75.116408,0,40.040833,0,2025,0,10,0,8,0
-80.374533,0,25.757505,0,2025,0,10,0,9,0
-121.825654,0,37.299296,0,2025,0,10,0,8,0
-79.825556,0,36.093119,0,2019,0,11,0,5,0
-119.972068,0,37.450154,0,2025,0,10,0,8,0
-80.307337,0,34.99942,0,2025,0,10,0,11,0
-82.521155,0,37.479058,0,2025,0,10,0,7,0
-109.543431,0,38.565051,0,2025,0,10,0,7,0
-75.987846,0,35.104337,0,2025,0,6,0,30,0
-92.082241,0,30.193129,0,2025,0,10,0,11,0
-74.917322,0,40.206787,0,2025,0,10,0,10,0
-82.550575,0,27.854637,0,2025,0,10,0,12,0
-92.813844,0,45.281063,0,2025,0,10,0,7,0
-122.313923,0,37.581827,0,2025,0,9,0,19,0
-121.896213,0,37.451397,0,2025,0,10,0,8,0
-121.760284,0,37.299916,0,2025,0,10,0,10,0
-75.913536,0,40.335678,0,2025,0,10,0,8,0
-75.958158,0,41.320558,0,2025,0,10,0,10,0
-84.030864,0,39.710491,0,2025,0,8,0,12,0
-121.896256,0,37.451429,0,2025,0,10,0,11,0
-98.544396,0,29.812899,0,2017,0,9,0,14,0
-81.543731,0,41.055603,0,2025,0,10,0,9,0
-121.897576,0,39.792429,0,2025,0,10,0,10,0
-80.356404,0,25.646952,0,2025,0,10,0,10,0
-74.917735,0,40.206813,0,2025,0,10,0,10,0
-74.917722,0,40.206935,0,2025,0,10,0,10,0
-78.124664,0,42.340659,0,2025,0,10,0,8,0
-83.91783,0,34.734825,0,2023,0,6,0,15,0
-78.655903,0,35.455814,0,2019,0,9,0,19,0
-155.585917,0,19.061423,0,2025,0,10,0,10,0
-85.513824,0,38.307428,0,2025,0,10,0,4,0
-117.487113,0,34.077908,0,2025,0,7,0,20,0
-84.397645,0,33.772492,0,2025,0,6,0,10,0
-124.205933,0,43.363518,0,2025,0,9,0,24,0
-111.085511,0,31.409225,0,2021,0,12,0,19,0
-78.621122,0,35.546456,0,2025,0,10,0,13,0
-84.38192,0,33.755446,0,2025,0,10,0,10,0
-75.91308,0,40.335687,0,2025,0,10,0,8,0
-111.850804,0,40.729926,0,2025,0,10,0,7,0
-121.896204,0,37.451435,0,2025,0,10,0,11,0
-81.170434,0,31.978728,0,2025,0,10,0,10,0
-91.663184,0,30.06902,0,2000,0,7,0,8,0
-74.917526,0,40.206359,0,2025,0,10,0,10,0
-74.917697,0,40.207063,0,2025,0,10,0,10,0
-121.761788,0,37.175915,0,2020,0,11,0,23,0
-82.521225,0,37.479033,0,2025,0,10,0,13,0
-76.547722,0,35.497563,0,2025,0,7,0,16,0
-79.924951,0,39.619626,0,2025,0,10,0,10,0
-80.39965,0,25.775322,0,2023,0,7,0,5,0
-85.04805,0,30.442913,0,2025,0,10,0,9,0
-84.590773,0,39.765763,0,2025,0,10,0,14,0
-97.273411,0,32.745689,0,2025,0,10,0,12,0
-121.924018,0,37.442092,0,2025,0,10,0,13,0
-156.44742,0,20.74528,0,2025,0,10,0,9,0
-84.037598,0,39.718048,0,2025,0,9,0,24,0
-80.167454,0,26.679151,0,2025,0,10,0,12,0
-95.727152,0,29.852288,0,2025,0,10,0,7,0
-116.985916,0,32.981252,0,2025,0,10,0,10,0
-82.352964,0,29.681458,0,2025,0,9,0,20,0
-97.903652,0,31.071448,0,2025,0,9,0,17,0
-121.837496,0,37.306294,0,2025,0,10,0,8,0
-77.04552,0,39.128449,0,2025,0,10,0,6,0
-73.875297,0,40.898,0,2025,0,9,0,30,0
-84.451012,0,39.58402,0,2025,0,10,0,5,0
-96.821179,0,30.444381,0,2025,0,10,0,2,0
-87.46847,0,41.513262,0,2025,0,8,0,6,0
-121.978203,0,36.98598,0,2025,0,9,0,18,0
-95.698728,0,39.034802,0,2025,0,10,0,6,0
-120.323903,0,38.007225,0,2025,0,10,0,5,0
-119.846519,0,37.50396,0,2025,0,9,0,28,0
-78.640097,0,35.7832,0,2025,0,10,0,6,0
-80.321853,0,25.748888,0,2025,0,10,0,2,0
-81.542855,0,41.057117,0,2025,0,10,0,4,0
-77.030137,0,39.151652,0,2025,0,10,0,6,0
-79.808649,0,36.062378,0,2025,0,9,0,25,0
-77.142103,0,39.016096,0,2025,0,10,0,6,0
-122.301316,0,47.322633,0,2025,0,10,0,1,0
-93.253334,0,44.939802,0,2025,0,9,0,24,0
-81.405311,0,28.552711,0,2025,0,8,0,13,0
-112.163196,0,33.608051,0,2025,0,9,0,10,0
-79.809595,0,36.062593,0,2025,0,10,0,3,0
-71.26515,0,42.36629,0,2025,0,6,0,10,0
-80.267692,0,26.23931,0,2025,0,10,0,4,0
-80.267692,0,26.23931,0,2025,0,10,0,4,0
-87.810306,0,42.466482,0,2025,0,10,0,2,0
-83.077731,0,39.008692,0,2025,0,10,0,5,0
-118.495878,0,34.180851,0,2023,0,11,0,11,0
-73.740298,0,40.740356,0,2025,0,10,0,4,0
-94.245819,0,38.711338,0,2025,0,9,0,19,0
-81.946388,0,40.343319,0,2025,0,10,0,6,0
-81.171713,0,31.973629,0,2025,0,10,0,2,0
-119.850784,0,37.409574,0,2025,0,9,0,27,0
-110.934145,0,32.231742,0,2025,0,10,0,2,0
-98.622231,0,29.585778,0,2025,0,10,0,4,0
-122.30278,0,47.397396,0,2025,0,10,0,4,0
-84.653192,0,33.869002,0,2025,0,9,0,3,0
-121.789728,0,37.311375,0,2025,0,10,0,1,0
-75.816762,0,41.310096,0,2025,0,9,0,30,0
-82.521217,0,37.478912,0,2025,0,9,0,30,0
-80.23454,0,26.005686,0,2025,0,10,0,6,0
-95.00573,0,46.82277,0,2025,0,10,0,2,0
-97.118439,0,31.546766,0,2025,0,10,0,5,0
-94.818139,0,29.31532,0,2025,0,10,0,3,0
-80.274453,0,26.068853,0,2025,0,9,0,30,0
-121.896255,0,37.451371,0,2025,0,10,0,6,0
-80.338054,0,25.644032,0,2023,0,12,0,30,0
-111.32673,0,40.704182,0,2025,0,9,0,28,0
-83.44423,0,35.429738,0,2025,0,10,0,4,0
-88.903031,0,38.277988,0,2025,0,10,0,3,0
-70.537489,0,41.893222,0,2025,0,9,0,9,0
-84.398505,0,33.779912,0,2025,0,10,0,5,0
-82.799307,0,34.86904,0,2025,0,10,0,7,0
-82.520622,0,37.478578,0,2025,0,10,0,2,0
-82.375626,0,36.419006,0,2025,0,10,0,3,0
-109.478312,0,37.399911,0,2025,0,10,0,3,0
-83.963159,0,40.28765,0,2025,0,10,0,2,0
-80.365878,0,25.733328,0,2024,0,2,0,24,0
-116.297957,0,43.651647,0,2018,0,12,0,24,0
-122.302788,0,47.397411,0,2025,0,10,0,4,0
-121.766957,0,37.31386,0,2025,0,10,0,1,0
-81.542825,0,41.057256,0,2025,0,10,0,4,0
-121.789316,0,37.311383,0,2025,0,10,0,1,0
-71.850113,0,42.96294,0,2025,0,10,0,3,0
-84.397877,0,33.780165,0,2025,0,10,0,1,0
-81.137186,0,40.878993,0,2025,0,9,0,25,0
-91.184463,0,30.413195,0,2025,0,10,0,6,0
-121.760543,0,37.300481,0,2025,0,10,0,1,0
-111.77085,0,33.234817,0,2025,0,10,0,1,0
-80.267692,0,26.23931,0,2025,0,9,0,26,0
-81.710205,0,30.047606,0,2025,0,10,0,5,0
-122.302773,0,47.397423,0,2025,0,10,0,4,0
-111.768792,0,33.235122,0,2025,0,10,0,2,0
-98.489569,0,29.675133,0,2025,0,10,0,5,0
-117.908172,0,33.622437,0,2025,0,10,0,6,0
-118.099905,0,33.789055,0,2025,0,10,0,3,0
-80.365878,0,25.733328,0,2024,0,2,0,24,0
-121.824594,0,36.651236,0,2022,0,4,0,14,0
-98.255369,0,29.479636,0,2025,0,10,0,1,0
-84.397871,0,33.7802,0,2025,0,10,0,1,0
-118.100469,0,33.995055,0,2023,0,12,0,3,0
-73.859731,0,40.866377,0,2025,0,10,0,4,0
-106.866261,0,32.317297,0,2025,0,10,0,3,0
-121.78964,0,37.311491,0,2025,0,10,0,1,0
-121.75163,0,38.568135,0,2025,0,10,0,4,0
-81.168089,0,31.983269,0,2025,0,10,0,1,0
-91.62303,0,35.775967,0,2025,0,9,0,26,0
-91.62213,0,35.776505,0,2025,0,9,0,20,0
-96.610624,0,34.029077,0,2025,0,9,0,20,0
-123.012528,0,48.547847,0,2025,0,10,0,4,0
-84.754594,0,40.058984,0,2025,0,9,0,16,0
-112.162185,0,33.606803,0,2025,0,8,0,26,0
-73.880697,0,40.8415,0,2025,0,9,0,11,0
-91.622078,0,35.776428,0,2025,0,9,0,20,0
-84.511108,0,39.726355,0,2025,0,10,0,2,0
-80.21334,0,25.743662,0,2025,0,9,0,15,0
-119.80903,0,37.463372,0,2025,0,9,0,22,0
-95.420776,0,29.732176,0,2025,0,10,0,2,0
-122.265211,0,37.553007,0,2025,0,2,0,6,0
-97.135575,0,33.211538,0,2025,0,8,0,12,0
-73.743286,0,41.537155,0,2025,0,7,0,24,0
-76.354958,0,38.068394,0,2025,0,10,0,4,0
-82.971292,0,39.811378,0,2025,0,10,0,2,0
-84.397828,0,33.78023,0,2025,0,10,0,5,0
-95.718796,0,37.195145,0,2025,0,10,0,3,0
-82.52112,0,37.478987,0,2025,0,10,0,6,0
-84.397871,0,33.780183,0,2025,0,10,0,1,0
-84.397856,0,33.78024,0,2025,0,10,0,5,0
-84.397871,0,33.78016,0,2025,0,10,0,1,0
-159.414742,0,22.02585,0,2024,0,7,0,17,0
-80.267692,0,26.23931,0,2025,0,9,0,29,0
-74.106617,0,41.176738,0,2025,0,9,0,8,0
-86.107792,0,30.694372,0,2025,0,10,0,3,0
-72.601014,0,42.595797,0,2025,0,5,0,13,0
-117.316938,0,34.513811,0,2025,0,9,0,24,0
-78.461167,0,38.665938,0,2025,0,9,0,25,0
-80.139061,0,25.851838,0,2025,0,9,0,26,0
-122.164169,0,37.421387,0,2025,0,9,0,20,0
-80.724899,0,35.304186,0,2025,0,9,0,23,0
-84.392854,0,33.777308,0,2025,0,9,0,29,0
-122.025078,0,36.970417,0,2025,0,9,0,25,0
-95.727152,0,29.852288,0,2025,0,9,0,22,0
-75.534631,0,41.871326,0,2022,0,10,0,6,0
-97.726164,0,30.232686,0,2025,0,9,0,25,0
-75.176014,0,39.966028,0,2025,0,9,0,27,0
-75.989026,0,41.17701,0,2025,0,9,0,29,0
-80.788774,0,40.084242,0,2025,0,9,0,26,0
-79.807943,0,36.070067,0,2025,0,9,0,26,0
-81.173964,0,31.981019,0,2025,0,9,0,29,0
-124.38524,0,47.973509,0,2025,0,9,0,21,0
-86.90377,0,40.436096,0,2025,0,9,0,24,0
-121.788016,0,37.318016,0,2025,0,9,0,24,0
-83.713229,0,33.794825,0,2025,0,9,0,2,0
-80.599264,0,37.353746,0,2025,0,9,0,21,0
-74.607117,0,40.63425,0,2021,0,1,0,23,0
-122.838475,0,45.359958,0,2025,0,9,0,25,0
-111.811312,0,41.741842,0,2025,0,9,0,15,0
-74.607463,0,40.634316,0,2020,0,12,0,31,0
-121.760304,0,37.299977,0,2025,0,9,0,24,0
-74.917476,0,40.206355,0,2025,0,9,0,23,0
-122.194424,0,37.793371,0,2025,0,9,0,21,0
-74.607941,0,40.634346,0,2020,0,1,0,7,0
-121.762515,0,37.300323,0,2025,0,9,0,29,0
-73.197258,0,41.83335,0,2023,0,5,0,14,0
-97.126789,0,31.528427,0,2025,0,9,0,28,0
-95.589349,0,42.475438,0,2025,0,9,0,27,0
-82.411238,0,29.761205,0,2025,0,9,0,21,0
-78.66636,0,37.510867,0,2013,0,10,0,20,0
-76.578254,0,39.293754,0,2025,0,9,0,25,0
-80.267692,0,26.23931,0,2025,0,8,0,11,0
-83.963139,0,40.287658,0,2025,0,9,0,26,0
-81.171946,0,31.973798,0,2025,0,9,0,29,0
-74.074967,0,40.728905,0,2025,0,8,0,2,0
-122.053597,0,37.59962,0,2025,0,9,0,27,0
-73.929658,0,40.669712,0,2024,0,6,0,26,0
-122.075308,0,37.924594,0,2025,0,9,0,28,0
-97.687722,0,30.326953,0,2025,0,9,0,29,0
-84.254762,0,30.440627,0,2025,0,9,0,28,0
-74.917261,0,40.206502,0,2025,0,9,0,23,0
-74.917726,0,40.207235,0,2025,0,9,0,28,0
-123.08045,0,48.568681,0,2025,0,9,0,24,0
-80.913788,0,35.25087,0,2025,0,3,0,18,0
-74.917488,0,40.206959,0,2025,0,9,0,23,0
-156.334513,0,20.81274,0,2021,0,8,0,2,0
-93.604988,0,43.14164,0,2025,0,9,0,26,0
-106.547983,0,31.814917,0,2025,0,9,0,30,0
-80.267692,0,26.23931,0,2025,0,9,0,4,0
-101.92447,0,33.586554,0,2025,0,8,0,30,0
-83.963139,0,40.287658,0,2025,0,9,0,19,0
-96.397233,0,34.011708,0,2025,0,9,0,26,0
-80.267692,0,26.23931,0,2025,0,8,0,3,0
-82.919942,0,41.510804,0,2025,0,9,0,25,0
-74.623938,0,40.638437,0,2025,0,8,0,27,0
-83.965514,0,40.287941,0,2025,0,9,0,19,0
-120.546403,0,47.00595,0,2025,0,9,0,23,0
-82.521492,0,37.47918,0,2025,0,9,0,25,0
-75.540505,0,38.000817,0,2025,0,9,0,23,0
-82.569097,0,27.994303,0,2023,0,10,0,9,0
-122.444456,0,37.730741,0,2025,0,9,0,28,0
-100.461725,0,31.440602,0,2025,0,3,0,16,0
-78.310897,0,35.82242,0,2025,0,9,0,25,0
-98.494567,0,29.394504,0,2023,0,11,0,9,0
-73.92965,0,40.669808,0,2025,0,2,0,28,0
-122.164672,0,37.42133,0,2025,0,8,0,24,0
-78.311163,0,35.822922,0,2025,0,9,0,25,0
-119.082923,0,35.340642,0,2025,0,9,0,24,0
-81.572915,0,41.158111,0,2025,0,9,0,30,0
-106.616788,0,35.105414,0,2025,0,9,0,28,0
-115.113698,0,36.068637,0,2025,0,9,0,18,0
-89.342047,0,43.109353,0,2025,0,9,0,24,0
-80.267692,0,26.23931,0,2025,0,9,0,4,0
-74.36605,0,40.450353,0,2025,0,9,0,29,0
-95.987097,0,44.078658,0,2025,0,8,0,13,0
-82.52112,0,37.47905,0,2025,0,9,0,24,0
-82.469033,0,28.014283,0,2025,0,9,0,25,0
-74.62922,0,40.639767,0,2025,0,8,0,9,0
-83.963139,0,40.287658,0,2025,0,9,0,27,0
-74.917506,0,40.206198,0,2025,0,9,0,25,0
-73.929283,0,40.66978,0,2024,0,6,0,25,0
-74.665481,0,40.357121,0,2025,0,7,0,19,0
-97.362036,0,32.720368,0,2025,0,9,0,29,0
-74.607437,0,40.634383,0,2020,0,12,0,9,0
-85.383389,0,39.903405,0,2025,0,5,0,11,0
-123.080344,0,48.569888,0,2025,0,9,0,27,0
-122.17006,0,37.42766,0,2025,0,9,0,24,0
